"","GSE45899_MGG4.GBM_vs_Human.embryonic.NSC"
"1006",0.0653972026187375
"10060",0.0469467719855715
"10061",0.0616163833463039
"100616668",0.0507454748723949
"10062",0.0893045535735242
"100628307",0.207074459475425
"100628315",0.0232540139833679
"10063",0.111686869207037
"100630918",0.0456167300671795
"100631378",0.0591853961548016
"100642175",0.642566434554997
"100652740",0.0953259803303254
"100652768",0.300418471564733
"100652770",0.0519987383730699
"100652772",0.0744331361994254
"100652791",0.0790336495926343
"100652824",0.133991121895615
"100652853",0.0295833532618498
"100652856",0.0271862556818322
"100652857",0.0875579537832629
"100652911",0.0723353455930591
"100652929",0.097353702979292
"100652999",0.058426334408688
"10066",0.105858064047008
"10067",0.0529344686882423
"10068",0.172067893316314
"100689073",0.151940306540077
"100689074",0.0562057889790681
"10069",0.0520871365999568
"1007",0.0448637469360359
"10071",0.0475471787839693
"10072",0.0397129425064462
"10073",0.170897479236533
"10075",0.123043235171944
"10076",0.137935895165006
"10077",0.0473789338668887
"10078",0.0380247428801815
"10079",0.0461883526429603
"1008",0.197464213628641
"10081",0.113454950944671
"10082",0.0443307842926571
"100820829",0.0494067641211225
"10083",0.201599738831842
"10084",0.0870783286767806
"100847062",0.0865419755936529
"10085",0.177571680248571
"100852407",0.0462265812834422
"100852408",0.0568653571111458
"100852409",0.0789122631313005
"100859921",0.0245896353746464
"100859930",0.319878496367011
"10086",0.196072801513856
"100861523",0.0459276717449488
"100861541",0.0624232074007087
"100861543",0.0358103339597813
"100861544",0.0569274162831744
"100861545",0.0405260629269593
"100861546",0.0282985765246214
"100861547",0.0498453150795422
"100861548",0.0848222808231607
"100861552",0.0249975749007846
"100861553",0.0461266608757529
"100861554",0.0628960640089913
"100861555",0.0476144937296866
"100861573",0.0242367815427773
"100862662",0.0378723733453326
"100862671",0.10622300645843
"100862679",0.024459384624438
"100862680",0.0578517177361163
"100862704",0.0813089090778261
"10087",0.172995367105359
"100873923",0.0992696760397804
"100873930",0.0607933904112608
"100873942",0.325195805408367
"100873954",0.0878382986074804
"100873964",0.0653272833896354
"100873979",0.538037856496152
"100873985",0.0800703417461659
"100874012",0.0512013164334997
"100874014",0.0258822552297668
"100874018",0.0822477875954781
"100874021",0.0869258076086788
"100874032",0.0487140330477715
"100874034",0.132623673078095
"100874035",0.25912302763399
"100874038",0.0198742786612571
"100874051",0.0646456928600599
"100874063",0.0689158985691634
"100874068",0.0999548677863895
"100874069",0.038108990687338
"100874074",0.059384241088409
"100874107",0.054255439238826
"100874110",0.0467070280511283
"100874143",0.0449617609166416
"100874167",0.0496947466897889
"100874178",0.0360235146244177
"100874180",0.0706405758162096
"100874182",0.113764435959234
"100874187",0.0613456712782725
"100874194",0.0279539063366461
"100874195",0.0631152436415938
"100874198",0.0695423538978086
"100874205",0.103347099562476
"100874238",0.0662221450191058
"100874239",0.0447003697900824
"100874241",0.126165596040549
"100874243",0.081112570418638
"100874251",0.0564705766304848
"100874253",0.0983359335073795
"100874291",0.279446687776315
"100874292",0.0425581920408828
"100874305",0.0602995069554452
"100874309",0.0837428457496716
"100874314",0.0932135007633453
"100874323",0.0301278935190572
"100874362",0.062765189669502
"100874375",0.0181318267069866
"100874433",0.0827705677421614
"100885775",0.148529451706994
