"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"378",0.057751765917147,0.0448228737676929
"379",0.331768733586468,0.218863892164932
"381",0.0505891535003425,0.0445772801155023
"382",0.0307596038442623,0.0271606844966421
"383",0.897350011544835,0.78727154265094
"384",0.109371052043918,0.0999226589934795
"387",0.0229902099831677,0.0191900451640711
"388",0.0586443566260975,0.0554747555908834
"389",0.0355249715244519,0.0269833111458172
"390",0.143615732729159,0.131460757823076
"391",0.0835977734522146,0.0628662414949993
"392",0.0468477516306548,0.0366211414789599
"393",0.230283885902575,0.296163995842571
"394",0.0334975707962419,0.0292148015485505
"395",0.257115853548242,0.0669369826513479
"396",0.0521216430506868,0.0449340032815903
"397",0.159208658709926,0.255173018780398
"398",0.772828782685579,1.0293685978716
"399",0.980822842279606,0.79008314076922
"400",0.0411639379793082,0.0328924947720147
"402",0.0903637219794737,0.0819813072111841
"403",0.0482479318697367,0.0410196596270571
"405",0.0481523867674052,0.0407936527371695
"406",0.0949983164668222,0.072666225453068
"407",1.86282703070926,1.56816489241526
"408",0.0897996189642804,0.17993080372173
"409",0.0548547558521008,0.0495116454579553
"410",0.170692651588036,0.135218341034493
"411",0.0801906631857153,0.069861931358662
"412",0.102740589591623,0.0869262698070783
"414",0.145146613081725,0.115419273054945
"415",0.297137821226019,0.094107070146127
"419",0.870203604257956,0.979900010203041
"420",0.784417303736712,0.835863903915139
"421",0.105675496577629,0.118251200922982
"427",0.0550031006354078,0.04929374913029
"432",0.41374723112593,0.51282574638367
"434",0.486071007882343,0.452500353813505
"435",0.0971336737120705,0.0710873234592903
"438",1.20456496629176,1.05373091618179
"439",0.0459153601517238,0.0425778674238814
"440",0.067440913080207,0.0449535959859878
"443",0.630894011180119,0.811094621528613
"444",0.0268751341529515,0.0247978482136201
"445",0.0416577117276375,0.0602954763065827
"460",0.272939773962144,0.476787193586641
"462",0.679492680324615,0.454922146267361
"463",0.0579026591908636,0.0365450261955044
"466",0.0775751305521672,0.0596001675152637
"467",0.41969222182863,0.2444182612813
"468",0.0570090728582142,0.0486114995363303
"471",0.0386851060808744,0.0367990483289096
"472",0.0887536050269403,0.0759878983639522
"473",0.043699881983921,0.0360497287328296
"475",0.0495794440105209,0.0431886483507422
"476",0.0450503648509347,0.0350797583097174
"477",0.84482634546006,0.221337186536032
"478",0.409480688672009,0.791812438628967
"481",0.0822281203256145,0.0699393142337669
"482",0.425619147318639,0.899429826439897
"483",0.0499147448158108,0.0400534908281481
"486",0.339051338952538,0.452276969907331
"487",0.237821105547992,0.25507601265177
"488",0.0205935506247661,0.0183022783992655
"489",0.45783330574084,0.549580396922989
"490",0.0248083515904748,0.0222250466177253
"491",0.666433416648616,0.885432272442969
"492",1.13285785169748,1.09079220049458
"493",0.0582347873906093,0.0451733112912188
"498",0.0293960118288673,0.0262913704006341
"501",0.140239462141611,0.138009883768104
"506",0.0322266065387353,0.027498827546062
"509",0.0463131871709667,0.0405593706774225
"513",0.120675521066936,0.108971634060871
"514",0.0361213063318835,0.0307283630711049
"515",0.0362717863175937,0.0300907935430758
"516",0.0523899751616858,0.045017275178388
"517",0.0307637319937563,0.0276810304972962
"518",0.0303789949226254,0.334424320377656
"521",0.0439938762970842,0.0395322757337433
"522",0.0383552151993923,0.0329423821924123
"523",0.0302649051441723,0.0244238154460727
"525",0.361002515200437,0.32798386470583
"526",0.0466175646636242,0.0426044051963282
"527",0.0827053898405208,0.0762466739505448
"528",0.0626050861521079,0.0570458452969074
"529",0.0406347299483655,0.0363462389077128
"533",0.0772227537374625,0.0659895466209241
"534",0.240902472971453,0.208080421660844
"535",0.0711557508533335,0.0635659040402123
"537",0.0400515131949213,0.0345622040954364
"538",0.0747634672049097,0.0621033483808236
"539",0.0436431977084144,0.0382668836540418
"540",0.305443212511195,0.392155444200354
"545",0.0508567921146942,0.0437715643355469
"546",0.0565207526064045,0.0452931561872571
"547",0.168940907148093,0.144800299996802
"549",0.066746129066275,0.0566102226053068
"550",0.0491857078819872,0.0463788054995249
"552",0.881280109008564,0.456220935334893
"554",0.718216002938312,0.870045057379844
"558",0.0469072440561756,0.025613719797887
"563",1.28318164972177,0.832699058850533
"567",0.0495629658955073,0.039351586004014
"570",0.53548022936228,0.488868242315401
"571",0.0364742376877781,0.032026601266063
"572",0.0837652770055222,0.0644297387882628
"573",0.0758594655025171,0.06946440674936
"575",0.166027602103427,0.498321932136818
"576",0.173739592965076,0.190062472334722
"577",1.16846697615325,0.398487365956584
"578",0.0544998855093222,0.0480867267871623
"579",0.888607350508295,0.807406053557322
"580",0.081145389886769,0.0695243022292862
"581",0.0542943355989326,0.0535667048841101
"582",0.104783403041672,0.0831228171845912
"583",0.153512481600193,0.14963678496125
"585",0.0696425867026594,0.062631114260677
"586",0.0529997616783105,0.0508055898925436
"587",0.155175640696096,0.136383783519004
"590",0.040094512962597,0.0405579340417323
"593",0.168091915969688,0.143087019188403
"594",0.0583428397736033,0.0469063736658969
