"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"4499",0.917977572611642,0.69066161760503
"4501",0.401147959183673,0.398619771596721
"4502",0.265558562040974,0.23778579663707
"4504",0.995390619742951,0.922295324483202
"4507",0.264308793991791,0.25097692974281
"4515",0.402050872286589,0.374317080713329
"4520",0.256759942081692,0.229102167182663
"4521",0.299593931829768,0.291953909789246
"4522",0.23634903640257,0.22715539494063
"4524",0.302797167167677,0.281109880255315
"4528",0.254121918015429,0.245830821780189
"4534",0.242747187685021,0.235640151373225
"4542",0.57111212954476,0.621391494399417
"4543",0.908390710701365,0.833084552360102
"4547",0.720631339223583,0.755725190839695
"4548",0.24815893692927,0.243119817329648
"4552",0.229898352611286,0.22202136400986
"4580",0.272809335094672,0.262033269672562
"4582",0.403783161153306,0.370702823307303
"4583",0.942656817328158,0.942293303404415
"4585",1.02844110544674,0.922406167066852
"4588",0.960360666893501,0.738594609398179
"4591",0.196853274789608,0.181696428571429
"4593",0.782132139769086,0.746344196470259
"4594",0.214366338496269,0.191525138725408
