"","GSE75147_G166.GBM_vs_Fetal.NSC","GSE75147_GSC-0827.GBM_vs_Fetal.NSC"
"1723",2.4664,1.4423
"1725",0.5383,0.8053
"1727",0.1588,0.6868
"1728",-1.0077,-0.8811
"1729",-0.4461,0.6899
"1730",3.8631,3.7051
"1731",2.3936,1.7049
"1733",-1.3537,0.3435
"1734",-5.8832,2.1566
"1735",-1.9276,-3.0389
"1736",1.9711,1.3703
"1737",0.0983,0.318
"1738",-0.0962,-0.6128
"1739",-2.7435,-0.247
"1740",-0.4825,-0.4582
"1741",-1.6778,-1.6745
"1742",1.5377,-1.4247
"1743",0.4148,0.2321
"1744",-0.1731,-0.2526
"1745",-0.2942,-2.0862
"1746",-1.0208,-3.4616
"1747",3.837,2.8692
"1748",2.0119,-0.8749
"1749",-10.3053,-11.3617
"1755",1.0059,4.6972
"1756",-7.6884,-1.7491
"1757",2.4925,-4.2693
"1759",0.7548,0.8652
"1760",-0.1189,0.4158
"1762",0.2831,0.2134
"1763",0.6909,0.0651
"1767",-2.0739,-1.4023
"1768",4.4902,1.1513
"1769",1.342,0.7208
"1770",12.4341,9.7293
"1773",0.8981,0.5391
"1774",-2.0673,-0.544
"1775",2.2982,-0.2245
"1777",-0.9245,0.6072
"1778",0.1042,-0.322
"1780",-5.4395,-0.2028
"1781",-0.9028,-1.3304
"1783",-0.3738,-0.7166
"1785",0.38,0.591
"1786",1.3567,1.4893
"1787",-0.8355,-1.3419
"1788",0.4863,-1.0902
"1789",2.1332,1.484
"1793",-0.5,-1.2243
"1794",-7.6906,-1.5288
"1795",1.0556,-0.6019
"1796",1.9674,1.5067
"1797",0.5043,1.4437
"1798",0.6954,-0.0145
"1800",0.3597,-1.1289
"1801",1.4298,0.217
"1802",1.9191,0.2296
"1803",3.7291,1.028
"1804",-4.2001,-5.8403
"1806",-9.8466,-1.2831
"1807",-3.7328,-2.5432
"1808",0.2057,-1.6314
"1809",-3.2321,-2.3874
"1810",-1.0849,-0.1524
"1813",3.039,5.7797
"1815",0.6896,-0.3693
"1819",1.1023,0.4749
"1820",-1.6074,-1.8712
"1821",-3.8368,-0.6991
"1822",0.6644,1.0372
"1825",-2.3192,0.9807
"1826",8.8744,8.4767
"1827",-0.5815,1.7962
"1829",-11.9582,0.3382
"1830",-0.009,-0.488
"1831",-2.8807,0.2576
"1832",-6.1729,-3.3267
"1836",0.8786,-1.0863
"1837",-1.5651,-1.3248
"1838",0.6519,0.1298
"1839",0.2096,0.3134
"1840",-2.3274,-1.9666
"1841",0.4517,-0.298
"1842",-7.1571,-3.6049
"1843",-2.3972,-1.4371
"1844",8.8456,1.0788
"1845",-0.1204,0.5619
"1846",-2.407,-1.48
"1847",1.1593,1.0879
"1848",1.0091,0.322
"1849",0.7334,0.583
"1850",-0.8645,2.5443
"1852",7.3269,4.1861
"1854",0.2233,-0.2298
"1855",1.5119,2.1514
"1856",1.1272,0.3892
"1857",0.1402,0.3165
"1859",-0.3038,-0.4086
"1861",0.0182,0.09
"1869",0.7644,2.2184
"1870",1.5836,1.7931
"1871",0.6722,0.5798
"1874",1.2792,0.1825
"1875",0.6587,-0.9353
"1876",0.4427,0.0801
"1877",1.9878,0.9764
"1880",-0.7295,-0.8423
"1889",-1.5865,1.0015
"1890",-1.2026,-2.8932
"1891",0.1327,0.0094
"1892",0.0855,-0.0947
"1893",-1.9768,-0.4692
"1894",-0.4533,0.5644
"1896",4.5096,0.0882
"1901",-6.4158,3.5869
"1902",-6.5333,-4.1428
"1903",-3.4695,-2.4178
"1906",-6.5042,0.5151
"1907",-3.3567,-3.9289
"1909",-7.9791,-1.1411
"1910",7.1029,3.4678
"1911",0.846,-0.3654
"1912",-0.077,-0.0984
"1917",4.7775,1.2251
"1933",1.2374,0.1141
"1936",2.1183,0.9513
"1937",0.2644,-0.0774
"1938",1.0874,0.0884
"1939",-0.368,0.7272
"1942",3.938,0.9971
"1943",-0.755,-2.0053
"1944",4.2381,1.4675
"1945",1.6332,0.0594
"1946",-5.6495,-3.7151
"1947",3.8911,0.0198
"1948",-4.8797,-0.3276
"1949",0.554,-3.0172
"1950",-2.0451,0.8476
"1951",3.7444,0.7748
"1952",2.494,1.5616
"1953",-4.4282,-4.2595
"1954",-1.1354,-0.1238
"1955",-0.6093,-0.7222
"1956",4.1141,-1.4373
"1958",-1.4922,-1.2066
"1959",-4.5852,-1.8245
"1960",2.1039,-2.9196
"1962",0.6319,3.5466
"1964",0.9113,0.2737
"1965",1.0089,0.105
"1967",0.5343,0.5803
"1968",1.1543,1.7202
"1969",-0.3562,2.3131
"1973",0.6603,0.2368
"1974",-1.0159,-0.2763
"1975",0.8945,0.0349
"1977",0.4213,0.4134
"1978",2.1387,1.6811
"1979",-0.0526,-0.812
"1981",0.8845,0.8678
"1982",-1.3166,-0.261
"1983",0.7212,0.4822
"1984",1.5253,0.5856
"1990",-3.9405,-2.8111
"1992",-4.7238,2.6111
"1993",-7.0298,-6.9764
"1994",0.9417,0.4232
"1995",4.4088,3.8991
"1997",-2.3101,-1.4495
"1998",-0.7657,-0.4301
"1999",-4.5696,-2.3541
"2000",-3.0182,1.0126
"2002",0.7145,1.2523
"2004",-1.2244,-0.2946
"2005",-0.3866,-0.3354
"2006",-1.8424,-6.0076
"2009",0.2055,0.0918
"2010",0.8992,1.3045
"2011",0.7036,0.7677
"2012",-1.5545,-0.7712
"2013",1.8999,-0.6222
"2014",-0.3623,-0.1124
"2015",-1.904,5.5759
"2016",-1.4083,1.7525
"2017",-0.8232,0.0097
"2019",10.1176,7.3692
"2020",0.0384,4.5848
"2021",1.9025,1.7647
"2022",2.5364,-3.6214
"2023",0.5526,1.7082
"2026",1.3608,2.2257
"2027",3.2621,1.7099
"2028",-3.5913,-2.2517
"2029",-0.33,0.2156
"2030",3.1376,1.2293
"2033",0.2636,-0.5981
"2034",3.4342,-2.1672
"2035",0.3975,0.6525
"2036",1.0635,-0.0573
"2037",-1.9685,-1.5195
"2039",7.3003,5.9615
"2040",-0.8559,-1.966
"2041",1.8154,0.4142
"2042",-10.2419,-0.0952
"2043",-8.4982,-3.639
"2044",-10.7046,-1.3275
"2045",2.3717,-3.7734
"2047",11.2764,6.1345
"2048",-0.3833,-4.0253
"2049",2.5723,-3.5142
"2050",0.6648,0.6211
"2051",-0.885,-0.8999
"2052",-1.3927,0.356
"2053",-1.3771,1.5737
"2054",-0.6774,-0.4076
"2055",1.1995,0.0013
"2056",-4.4301,-4.3068
"2057",1.215,1.721
"2058",-0.214,-0.423
"2059",-3.93,-1.0988
"2060",-2.1128,-0.5438
"2063",1.9112,1.2448
"2064",0.233,-0.2599
"2065",3.9467,0.7918
"2066",-9.0137,-4.8691
"2067",-0.0639,-0.6023
"2068",0.7167,0.2507
"2069",-11.3895,-6.8883
"2070",4.0253,0.7872
"2071",1.1429,0.4121
"2072",0.5009,-0.2125
"2073",-1.0829,0.1993
"2074",-1.6776,-0.7782
"2077",2.1021,0.8652
"2079",1.0254,0.1182
"2081",0.0629,0.423
"2086",-1.1599,-0.8278
"2091",1.4896,0.5326
"2098",-1.0306,-0.2541
"2099",-1.7119,-1.996
"2100",-0.5288,1.5813
"2101",2.0061,1.9257
"2103",2.7213,1.1126
"2104",-4.0936,3.2471
"2107",0.3091,0.3955
"2108",0.2569,-0.0538
"2109",0.8142,1.6815
"2110",-1.2294,0.6052
"2113",-0.3847,-2.3597
"2114",-0.4449,1.5676
"2115",-0.292,-0.952
"2116",-0.2908,0.1982
"2117",-0.458,-0.271
"2118",2.2224,0.4867
"2119",0.632,1.086
"2120",0.1648,0.039
"2121",-1.4768,-0.2036
"2122",-7.0414,4.0716
"2123",0.4192,-1.6977
"2124",-1.5103,0.018
"2125",3.7882,1.2606
"2130",0.5798,0.1076
"2131",-1.0254,-2.5815
"2132",-0.9763,0.6006
"2134",6.0873,-0.126
"2135",-0.7878,-0.8794
"2137",1.1268,0.1897
"2138",6.5238,-4.5265
"2140",0.0183,0.181
"2145",-0.0644,0.2888
"2146",0.4871,0.8169
"2149",-1.6589,-2.6937
"2150",-8.441,-0.9216
"2151",-8.1911,-6.1258
"2152",-2.0409,-0.0234
"2153",2.0488,1.1892
"2157",0.7248,3.0229
"2159",-1.6074,1.9793
"2161",6.9037,4.8637
"2162",-7.6155,-4.5514
"2166",-0.2918,-0.124
"2170",-4.2305,-4.6685
"2171",-6.7694,0.8609
"2172",3.3336,2.4721
"2173",2.3734,1.3317
"2175",1.7081,0.9692
"2176",0.183,-0.0588
"2177",0.7444,0.2646
"2178",2.2172,2.2017
"2180",1.7353,1.887
"2181",-0.7993,-1.064
"2182",-0.8011,0.1385
"2184",-1.9169,-0.514
"2185",1.8721,0.4848
"2186",-0.1884,-0.6068
"2187",0.752,0.8959
"2188",1.0856,0.7589
"2189",0.9307,0.8169
"2191",-6.6728,-6.1782
"2192",1.2459,-1.0821
"2193",2.439,1.1656
"2194",1.5739,1.008
"2195",-2.2918,-1.6769
"2196",1.2735,0.1488
"2197",0.9001,0.6737
"2199",0.801,-4.6761
"2200",-8.6788,-3.8932
"2201",-11.3553,-2.7908
"2202",-4.4195,7.4436
"2203",-6.4416,-1.6707
"2207",-0.4563,-0.1199
"2209",-2.2458,-1.73
"2210",-3.3871,-1.4135
"2212",-0.2247,1.9039
"2213",0.6966,2.0782
"2217",-2.5478,-0.5515
"2218",0.1532,-0.4122
"2222",-0.408,-0.2191
"2224",-0.3051,0.3162
"2230",0.0761,1.0363
"2232",1.1386,-0.4381
"2235",-1.134,-0.4599
"2237",1.4504,0.971
"2239",-5.2455,0.4915
"2241",-1.4165,-0.2471
"2242",-1.3397,-4.9698
"2245",1.4874,1.2938
"2246",-0.0994,-1.3545
"2247",-1.9398,-0.8535
"2250",-8.659,-8.0751
"2252",-5.3907,-4.63
"2253",-4.2291,-4.7119
"2256",1.6276,-0.9609
"2257",-4.7224,4.4396
"2258",0.4141,7.8461
"2259",-0.2792,1.5491
"2260",0.122,-3.8046
"2261",2.2437,5.0342
"2262",-1.738,3.0589
"2263",-5.9459,2.8776
"2264",3.2869,1.2028
"2268",-0.0736,-0.2438
"2271",0.5795,1.6051
"2272",2.1053,2.9441
"2273",-0.2647,1.1572
"2274",-1.1291,0.5761
"2275",-0.5892,-0.873
"2277",2.6843,0.9242
"2280",0.257,0.25
"2281",-4.2912,-2.9065
"2282",4.4447,3.0424
"2286",-0.2903,0.4425
"2287",-0.2236,-1.2502
"2288",2.6577,1.9119
"2289",0.5084,0.368
"2290",3.5754,8.084
"2294",-2.0287,5.9506
"2296",-1.6637,-0.9839
"2297",2.4568,3.4905
"2298",0.7293,1.9944
"2300",-5.7389,-0.318
"2301",1.8469,2.948
"2302",5.7965,0.2037
"2304",6.9193,6.3193
"2305",0.3642,0.9854
"2306",0.7381,0.1724
"2307",1.3893,-1.4747
"2308",-0.1209,1.5194
"2309",-0.3384,-0.265
"2310",0.8302,-0.6738
"2312",-7.2394,8.8449
"2313",-3.1661,0.5718
"2314",0.1449,0.3799
"2315",-0.8856,-0.4486
"2316",-0.4278,0.5225
"2317",-1.5996,-2.0001
"2318",-5.3308,-10.112
"2319",0.2222,0.4167
"2323",-1.9497,-0.6773
"2324",-3.3645,-3.3662
"2329",0.3077,0.7679
"2330",-0.7959,-0.3601
"2331",-2.5803,-1.1255
"2332",-0.0309,0.4451
"2335",-12.9102,-4.5136
"2339",-0.1026,-0.5332
"2342",0.5266,-0.7848
"2348",-1.2375,6.5037
"2353",-0.5815,-3.1359
"2354",-4.8353,-3.6271
"2355",-3.9997,-0.7993
"2356",0.8121,1.5483
"2395",2.2104,0.2547
"2444",1.1022,7.244
"2475",0.2823,0.7203
"2483",-0.1343,0.2052
"2487",-9.2932,-3.4658
"2491",0.2235,1.2137
"2495",-0.8735,0.259
"2498",2.106,0.8904
"2512",-0.383,0.5874
"2517",-4.7962,3.1709
"2519",-1.1779,-0.3752
"2520",2.7371,1.143
"2521",0.935,-0.2206
"2523",2.0675,1.2878
"2524",0.4344,1.2536
"2526",3.0967,4.845
"2530",0.428,1.6013
"2531",-0.0505,-0.4873
"2534",0.9214,-0.7687
"2535",-1.301,-1.8343
"2537",-6.0172,-1.7355
"2539",0.4424,1.6313
"2542",1.4931,1.6443
"2547",0.7691,0.0219
"2548",1.2462,1.4902
"2549",1.0966,-0.7878
"2550",1.0531,0.2897
"2551",-0.8646,-0.8587
"2553",0.2042,-0.5542
"2555",-9.7831,-6.793
"2556",4.4517,0.6952
"2560",0.7818,5.9808
"2562",-5.8759,2.4889
"2564",11.6553,2.4109
"2565",-0.1411,5.0095
"2570",-3.0524,1.711
"2571",0.9684,0.0332
"2580",1.5073,1.1978
"2581",-4.7617,-1.6634
"2582",0.7058,2.3417
"2583",1.3561,2.7945
"2584",1.2806,1.6613
"2585",0.8342,-0.5388
"2587",1.293,-1.1778
"2588",-1.1216,-1.2824
"2589",-0.4666,-1.3119
"2590",-0.7686,-0.5892
"2591",-3.3162,0.7899
"2592",0.0281,0.1465
"2593",-0.3723,1.9203
"2595",-0.6616,-1.9892
"2596",0.3641,-5.2769
"2597",0.3771,1.2303
"2615",-1.888,-1.2793
"2617",-0.364,0.8013
"2618",1.2589,0.0912
"2619",3.3667,-3.0857
"2620",2.0768,-0.6705
"2621",-5.1142,1.9587
"2622",1.1052,0.4846
"2624",5.3478,9.5298
"2625",-4.1164,5.3215
"2626",-1.6847,1.3525
"2627",0.7456,-1.7225
"2628",1.3099,3.7049
"2629",0.1355,0.5763
"2630",1.3801,0.6285
"2631",-0.8456,-0.0961
"2632",-3.4969,-0.3122
"2633",-7.1372,-2.6573
"2634",-8.3825,-0.381
"2635",-9.8957,-2.1404
"2637",2.3012,-6.213
"2639",1.7396,1.3066
"2643",-2.2647,-1.538
"2644",-4.9259,2.8554
"2645",1.8567,-0.3403
"2646",-0.9641,0.8258
"2647",0.4646,0.7377
"2648",2.191,1.748
"2649",2.1458,1.5959
"2650",-9.4623,-1.5737
"2651",2.9295,4.461
"2653",1.641,-0.2511
"2657",4.2219,-2.3098
"2660",1.1079,3.5068
"2661",2.469,1.4649
"2664",0.8039,0.976
"2665",-0.2072,-0.5902
"2668",-3.5773,1.0274
"2669",-4.1823,-1.3261
"2670",4.7204,0.2914
"2671",1.6223,0.9715
"2672",-1.8538,1.2428
"2673",-1.0646,-0.1685
"2674",-12.9989,-9.7513
"2676",1.5957,2.5195
"2677",-1.2194,-0.8816
"2678",5.7658,3.3275
"2683",-2.6247,-0.446
"2686",-0.17,-0.272
"2687",1.0632,-5.21
"2690",-5.3633,-2.7006
"2696",-1.1996,2.4346
"2697",-1.5618,-2.3455
"2700",4.248,0.8992
"2701",1.2772,-0.0504
"2706",-7.8532,-1.262
"2707",-0.4593,2.8293
"2709",-0.3413,0.2912
"2710",0.8798,1.6701
"2713",4.0851,4.4771
"2717",0.5948,1.3834
"2719",-2.7253,1.0242
"2720",-0.7103,0.1561
"2729",0.7773,1.9455
"2730",-0.3497,1.7634
"2731",1.6247,-1.6775
"2733",0.1076,0.2208
"2734",-0.077,-0.4466
"2735",-0.2105,-4.0751
"2736",-0.5991,-10.4355
"2737",-0.6471,-0.7291
"2738",2.2505,1.2767
"2739",0.0739,0.9666
"2741",1.3151,1.3975
"2742",-1.5331,-0.0139
"2743",-3.7247,0.476
"2744",0.2168,-0.2041
"2745",-4.7942,0.1754
"2746",-0.0802,0.1286
"2747",-1.0936,-4.1502
"2749",0.4779,-0.0035
"2752",0.8942,0.3426
"2760",1.3104,0.8381
"2762",-1.8082,0.391
"2764",-0.5666,-0.9537
"2766",-3.6754,-1.1593
"2767",1.1061,0.9787
"2768",-0.1004,0.4766
"2769",1.9083,3.0395
"2770",-0.5728,-1.2699
"2771",-0.1265,0.14
"2773",-1.3919,0.0311
"2774",-1.2618,-1.7748
"2775",6.358,1.6461
"2776",-1.1785,-0.8314
"2778",-0.0806,0.3232
"2780",-0.4057,0.5208
"2781",4.6926,-0.3691
"2782",-1.0169,0.1695
"2783",0.8587,0.8283
"2784",0.5702,-1.0083
"2785",2.1593,0.1966
"2786",2.1888,-1.9958
"2787",-0.8609,0.4376
"2788",4.9501,0.3052
"2790",-0.9702,-0.6713
"2791",-0.9971,-2.6358
"2793",3.2333,1.4363
"2794",0.4721,0.3193
"2796",-2.6373,-0.0606
"2797",-0.4067,-2.4471
"2798",0.4536,-0.4074
"2799",-0.9857,-0.4839
"2800",0.101,-0.0336
"2801",-0.5018,-0.0011
"2802",0.0956,0.7854
"2803",-1.283,-0.1296
"2804",-1.4385,-0.6151
"2805",-0.8696,0.9864
"2806",1.2193,0.4635
"2810",-0.2446,5.361
"2811",1.8486,0.5075
"2814",0.8197,0.4825
"2817",0.3935,0.34
"2819",0.9383,0.4309
"2820",-4.8394,1.2288
"2821",0.8367,1.1217
"2822",-0.0887,0.5188
"2823",7.8567,6.459
"2824",2.1824,0.8663
"2825",-2.3008,4.3311
"2826",6.2037,2.1302
"2827",1.6555,1.7484
"2828",1.4303,1.7731
"2829",-1.1794,-0.6297
"2840",-3.163,-4.2367
"2841",1.6316,0.3358
"2842",4.8577,2.1325
"2843",1.9222,-1.5548
"2844",-4.1291,-4.9988
"2845",-1.6754,-2.7733
"2846",-3.3698,3.461
"2847",-1.564,-7.3511
"2852",-1.9198,-2.9587
"2857",1.863,1.5726
"2859",-1.4555,-2.8243
"2861",-1.1127,-1.5435
"2863",-5.1751,1.1475
"2868",1.621,1.922
"2869",-1.4984,-0.9142
"2870",2.1665,2.001
"2871",-0.9833,0.4856
"2872",0.5186,1.1634
"2873",1.2766,1.3828
"2874",0.1237,0.1538
"2875",1.8165,0.851
"2876",0.8624,1.1521
"2877",0.6781,-0.3917
"2878",-1.4808,7.3204
"2879",0.7957,2.0925
"2882",-4.2465,0.178
"2885",-0.4368,0.2581
"2886",-3.4808,0.5668
"2887",-5.414,1.1422
"2888",-6.5014,-4.3049
"2889",-0.2456,0.0922
"2890",-11.1009,-6.1518
"2891",-8.9228,-4.5164
"2892",-7.3217,-1.3169
"2893",-2.7381,-2.1636
"2894",11.1236,3.0868
"2895",-7.7965,-6.1773
"2896",0.2653,0.266
"2897",-5.7435,-6.7282
"2898",-4.4106,-0.1373
"2900",5.7668,9.5601
"2901",-3.5837,-5.0398
"2902",-1.7294,-2.8167
"2904",-8.756,-5.5082
"2905",0.6159,-0.0836
"2906",4.3882,-1.3619
"2907",0.9056,0.2625
"2908",-2.9138,-1.1894
"2909",-1.3446,-0.443
"2911",-8.0771,-4.1404
"2912",1.3928,3.8679
"2913",-0.0947,-3.8391
"2914",1.5885,1.3113
"2916",-4.595,-1.3854
"2918",-3.4632,-2.4212
"2919",-5.599,-3.1023
"2920",-5.3642,0.195
"2921",-4.6258,0.9821
"2923",-0.4296,-0.5843
"2925",0.0801,3.1203
"2926",1.0997,0.4935
"2931",0.6118,0.5888
"2932",-0.2184,-0.1399
"2934",-1.3606,-1.4865
"2935",0.9149,0.0241
"2936",1.8106,1.173
"2937",-0.1741,0.5313
"2941",-0.426,-1.25
"2944",1.4829,9.5107
"2946",-1.4617,0.7434
"2947",-9.5197,3.0442
"2948",-0.1931,2.5727
"2950",0.7872,0.8722
"2952",1.3437,1.2578
"2953",0.5693,0.6982
"2954",1.353,-0.3422
"2956",0.2087,0.5091
"2957",-0.6483,-0.6859
"2958",0.1108,-0.0588
"2959",-0.8435,-0.0036
"2960",0.2901,-0.1266
"2961",0.9322,0.0918
"2962",0.9499,0.3986
"2963",-0.7901,1.3566
"2965",-1.1169,-0.0389
"2966",-0.9612,-0.7418
"2967",-0.3898,0.0835
"2968",1.4817,1.4393
"2969",0.6041,-0.0674
"2970",0.9851,-1.7057
"2971",0.2077,0.2455
"2972",1.493,0.469
"2974",-0.8635,-0.8197
"2975",1.2893,-0.1751
"2976",0.9594,-0.0361
"2977",-12.6574,-4.7557
"2978",-4.5539,-3.9587
"2979",0.7799,2.565
"2982",-8.474,-5.508
"2983",-10.1931,-2.82
"2984",-1.1932,2.4674
"2986",1.2822,1.9271
"2987",0.7967,0.7315
"2990",0.7273,1.6799
"2992",0.3863,0.2032
"2995",0.6082,-0.5961
"2996",-2.3004,-1.722
"2997",0.052,0.6021
"2998",2.7101,3.0665
"3000",1.0507,3.8565
"3004",4.0677,3.1899
"3005",-0.2493,-0.8126
"3006",0.1,-0.07
"3007",2.5959,2.0945
"3008",3.0345,3.1514
"3009",2.0741,1.1347
"3012",1.3759,-0.0696
"3013",-0.9389,0.7445
"3014",1.2822,0.5022
"3015",0.849,1.4336
"3017",-0.3619,-0.5815
"3020",-0.7164,-0.9009
"3021",-0.3503,-0.3071
"3028",2.7301,1.014
"3029",1.1072,1.2648
"3030",0.0142,-0.3321
"3032",-0.4174,-0.5446
"3033",1.0351,1.374
"3034",-2.5321,0.5544
"3035",0.6077,0.378
"3037",-2.8683,-2.8129
"3038",0.8592,0.4421
"3040",3.3359,-0.9389
"3046",1.1093,3.9816
"3049",3.4944,-3.4042
"3050",2.4535,1.3447
"3052",-0.0333,0.9222
"3053",1.1057,0.0723
"3054",1.9633,1.2966
"3055",-5.2481,-0.841
"3059",-0.5146,1.375
"3064",0.8396,1.0662
"3065",0.1095,1.254
"3066",0.5624,-0.1238
"3067",2.9636,1.681
"3068",0.4384,0.4407
"3069",-0.8621,-2.0761
"3070",1.2371,0.3116
"3071",6.4628,1.999
"3073",-1.3777,-0.7792
"3074",-0.4406,0.4667
"3075",-13.6885,-6.3593
"3077",-3.5,1.4234
"3078",-4.5497,-1.8986
"3081",-3.0121,1.1124
"3082",-6.7458,-5.3875
"3083",-0.7099,0.9285
"3084",-6.9192,0.5741
"3087",-2.4082,-5.6473
"3090",-0.2673,-4.5338
"3091",-0.1139,0.0162
"3092",0.861,-0.0498
"3093",0.0492,0.3572
"3094",0.6419,1.3562
"3096",-1.5136,-1.0555
"3097",-2.5925,-1.4512
"3098",1.3482,1.0395
"3099",3.4829,2.2856
"3104",0.6293,1.4548
"3105",0.3974,2.3886
"3106",-8.5945,-0.7551
"3107",-2.4696,-0.6032
"3108",-3.3877,-0.7006
"3109",-2.7439,0.9792
"3110",3.1571,2.5916
"3111",-1.4513,-2.444
"3112",-1.003,0.2763
"3113",-5.5227,0.4952
"3115",-4.4933,-5.8415
"3122",-9.2285,-2.9676
"3123",-7.3181,-6.1906
"3131",-3.3624,1.801
"3133",-1.4846,0.6465
"3134",-6.177,0.0215
"3136",-2.2519,-1.6987
"3137",2.1843,-0.1373
"3139",-0.0821,0.7467
"3140",-6.1095,0.4283
"3141",-1.0673,0.0358
"3142",8.2832,7.2052
"3145",1.1223,0.6023
"3146",0.2706,-0.1453
"3148",-0.0283,0.6709
"3149",1.3554,-0.085
"3150",-0.2721,-0.0384
"3151",-1.3014,0.3459
"3155",-1.5903,0.846
"3156",-0.5728,-1.1306
"3157",-0.8743,-2.2663
"3159",1.733,1.6376
"3161",0.0019,0.5465
"3162",-1.1812,1.1146
"3163",1.5255,0.7624
"3164",2.1113,0.8545
"3167",1.614,4.0333
"3171",-0.3397,0.5889
"3174",-0.4949,5.1907
"3175",0.9137,-0.6414
"3176",4.4157,3.5816
"3177",2.095,1.892
"3178",0.2897,-0.5022
"3181",0.439,0.6826
"3182",1.874,1.508
"3183",0.5064,0.214
"3184",0.6818,0.2633
"3185",1.478,0.295
"3187",0.0989,0.4675
"3188",0.7414,0.0539
"3189",0.4273,-0.099
"3190",-0.138,-0.1777
"3191",0.6427,0.4172
"3192",0.3253,-0.0261
"3198",5.673,6.7498
"3199",5.1212,3.5374
"3200",7.9861,7.113
"3201",7.2748,3.8837
"3202",7.3928,5.6123
"3203",6.0889,4.6675
"3204",4.7389,2.0014
"3207",1.587,3.7378
"3208",-0.1877,-2.3968
"3209",5.4557,4.5315
"3212",3.9978,4.5419
"3213",7.1693,9.0793
"3214",9.0914,6.6703
"3215",-1.3947,4.9728
"3216",0.3521,11.0993
"3217",2.5479,11.5151
"3219",-2.9115,9.6528
"3221",8.6922,8.1296
"3222",5.269,5.3756
"3223",5.9925,6.4535
"3224",7.1987,4.7612
"3225",9.0725,6.8031
"3226",9.5414,9.0464
"3227",2.2119,3.2628
"3236",-2.3218,7.4522
"3239",-0.0154,1.869
"3240",0.8725,-1.6648
"3241",1.6124,3.2087
"3242",1.6522,5.7841
"3251",-0.0021,0.8231
"3257",-0.6041,-0.37
"3263",0.1137,1.2742
"3265",0.0286,1.0865
"3266",1.426,3.1339
"3267",-0.2205,-1.2577
"3268",0.7537,0.3803
"3269",0.814,-1.5915
"3270",-0.5437,-1.1419
"3274",1.773,1.2343
"3275",-0.7227,-1.5489
"3276",1.8493,0.9564
"3280",-1.8541,-0.33
"3281",0.5568,-0.3966
"3291",4.7647,2.266
"3292",4.2261,1.1902
"3293",0.1612,1.9256
"3295",-0.0054,0.8084
"3297",1.2075,0.9731
"3298",-0.2089,-0.223
"3299",3.5813,2.3917
"3300",-0.5948,0.6985
"3301",-0.078,-0.6916
"3303",4.4451,-2.7314
"3304",2.7299,2.9585
"3305",2.2324,0.1655
"3306",-5.4392,-0.7829
"3308",0.6017,0.4372
"3309",-0.1932,0.182
"3310",0.1435,6.2421
"3311",1.3629,3.178
"3312",0.6612,-0.0775
"3313",1.6207,1.5557
"3315",2.3837,1.8872
"3316",1.6749,1.555
"3320",1.2337,0.5061
"3321",6.6052,7.3646
"3326",1.7747,1.1028
"3329",1.8868,0.9223
"3336",1.9935,0.7474
"3337",0.4147,1.0589
"3338",-0.5775,0.11
"3339",0.5373,0.9945
"3340",0.1015,0.1116
"3344",-0.033,-0.9214
"3352",-5.7233,0.5095
"3357",-0.6131,-3.331
"3362",-1.482,0.394
"3364",0.7869,1.4638
"3371",0.5717,2.1956
"3373",1.2727,3.4065
"3376",0.3526,0.4989
"3382",3.1477,4.11
"3383",-7.5839,-4.3831
"3385",1.8132,0.752
"3386",-1.5491,-3.9425
"3396",1.3557,1.433
"3397",2.5359,1.8528
"3398",1.2647,-2.5499
"3399",5.4627,-0.4245
"3400",2.8926,-5.9735
"3416",-0.1577,0.1732
"3417",-0.0426,-0.2691
"3418",0.7288,0.5767
"3419",1.2733,1.318
"3420",0.9517,1.0892
"3421",0.0878,0.9652
"3422",-1.3312,-0.7133
"3423",0.1019,1.5851
"3425",-2.3378,0.7533
"3426",-6.2848,-1.6826
"3428",-0.966,-1.4254
"3429",-7.8676,-1.2439
"3430",-3.5371,-0.8167
"3431",-2.5613,-2.9852
"3433",-4.5599,-3.2345
"3434",-6.3366,-4.3776
"3437",-6.4458,-3.6249
"3454",-0.9775,-0.9557
"3455",-0.4971,-1.7213
"3456",-1.5846,1.0043
"3459",0.1051,-1.0415
"3460",-0.2954,-0.8971
"3475",-0.2616,0.9969
"3476",0.1009,-0.1677
"3479",-2.951,1.4565
"3480",-5.588,-0.6337
"3481",1.7654,-5.0605
"3482",0.1317,-0.0588
"3483",4.5615,3.1592
"3484",-1.2672,3.0108
"3485",-0.6059,-2.4979
"3486",1.6786,-3.7821
"3487",-2.435,-1.8478
"3488",3.8175,-0.9684
"3489",-4.4793,-0.1356
"3490",-9.264,-0.6682
"3491",-4.7211,-1.3583
"3508",1.3473,1.1645
"3516",-0.0525,-0.6385
"3549",3.6445,0.4805
"3550",0.2154,0.3207
"3551",0.597,0.4506
"3552",-4.395,-0.1582
"3553",-2.4357,2.4884
"3554",-6.5659,-2.5634
"3556",0.5438,0.7838
"3560",7.6124,0.1341
"3561",3.3343,3.184
"3563",1.4333,-0.7831
"3566",-5.5,-7.2719
"3567",-2.6743,-2.4275
"3569",3.714,6.3202
"3570",0.7851,1.5414
"3572",-1.5507,-1.1764
"3574",-7.1619,-3.4616
"3575",-12.8259,-0.9419
"3576",-6.7798,-0.1032
"3581",4.2212,1.8124
"3588",-1.3645,-0.2671
